student_id,dorm_id,dorm_rating,landlord_rating,final_rating,dorm_tags,landlord_tags,relevance_label
S0618,D057,2.6,2.9,2.7,"Location, Noise",Biased,0
S0618,D062,2.6,3.5,3.0,"Cleanliness, Amenities, Security",None,0
S0618,D014,1.9,1.6,1.8,Wi-Fi,Neglecting complaints,0
S0618,D045,3.0,2.8,2.9,"Cleanliness, Noise, Security",Communication difficulties,0
S0618,D011,4.1,4.4,4.2,None,None,1
S0618,D051,3.6,4.4,3.9,None,None,1
S0619,D003,2.7,3.3,2.9,Security,"Biased, Communication difficulties",0
S0619,D049,3.7,4.7,4.1,None,None,1
S0619,D051,3.6,4.0,3.8,None,None,1
S0619,D046,4.2,4.0,4.1,None,None,1
S0619,D033,2.7,3.7,3.1,Cleanliness,None,0
S0619,D041,2.9,2.7,2.8,"Noise, Cleanliness, Amenities",Landlord Behavior,0
S0619,D062,3.7,3.1,3.5,None,"Biased, Neglecting complaints",1
S0619,D075,2.4,2.9,2.6,"Amenities, Security, Wi-Fi",Landlord Behavior,0
S0619,D042,1.8,1.4,1.6,"Wi-Fi, Noise",Landlord Behavior,0
S0620,D043,2.9,3.6,3.2,Security,None,0
S0620,D072,5.0,4.4,4.8,None,None,1
S0620,D019,3.5,3.6,3.5,None,None,1
S0620,D003,2.2,3.2,2.6,"Amenities, Security, Wi-Fi","Biased, Communication difficulties",0
S0620,D036,4.7,3.7,4.3,None,None,1
S0621,D038,4.2,4.4,4.3,None,None,1
S0621,D050,3.0,3.3,3.1,"Amenities, Cleanliness","Communication difficulties, Landlord Behavior",0
S0621,D033,4.1,3.5,3.9,None,None,1
S0621,D056,4.3,4.0,4.2,None,None,1
S0621,D065,3.2,3.9,3.5,"Amenities, Noise",None,1
S0621,D055,2.8,3.4,3.0,Cleanliness,"Dishonest, Biased",0
S0622,D023,3.7,3.1,3.5,None,"Biased, Communication difficulties",1
S0622,D052,3.9,4.4,4.1,None,None,1
S0622,D063,4.1,4.1,4.1,None,None,1
S0622,D014,3.9,4.6,4.2,None,None,1
S0622,D049,3.4,2.6,3.1,"Cleanliness, Security, Wi-Fi","Landlord Behavior, Dishonest",0
S0622,D025,4.6,4.3,4.5,None,None,1
S0622,D038,3.8,4.2,4.0,None,None,1
S0623,D040,4.3,4.9,4.5,None,None,1
S0623,D011,3.2,2.8,3.0,"Noise, Location, Amenities","Dishonest, Neglecting complaints",0
S0623,D014,3.2,3.3,3.2,"Cleanliness, Noise, Amenities",Dishonest,0
S0623,D038,3.8,4.7,4.2,None,None,1
S0623,D021,4.0,4.5,4.2,None,None,1
S0624,D033,3.6,4.0,3.8,None,None,1
S0624,D055,3.6,4.3,3.9,None,None,1
S0624,D042,2.8,2.0,2.5,"Security, Location","Neglecting complaints, Biased",0
S0624,D003,4.1,3.7,3.9,None,None,1
S0624,D049,3.4,4.1,3.7,Noise,None,1
S0624,D057,4.5,4.1,4.3,None,None,1
S0624,D050,3.5,3.5,3.5,None,None,1
S0624,D036,4.3,3.5,4.0,None,None,1
S0624,D002,3.9,4.3,4.1,None,None,1
S0624,D062,4.5,4.5,4.5,None,None,1
S0624,D011,3.0,3.4,3.2,"Amenities, Wi-Fi, Cleanliness","Dishonest, Landlord Behavior",0
S0625,D023,4.9,4.0,4.5,None,None,1
S0625,D031,3.7,3.7,3.7,None,None,1
S0625,D058,2.9,3.2,3.0,Amenities,Neglecting complaints,0
S0625,D038,3.8,2.9,3.4,None,"Neglecting complaints, Communication difficulties",0
S0625,D057,3.3,2.6,3.0,"Cleanliness, Amenities",Dishonest,0
S0625,D064,3.3,3.9,3.5,"Wi-Fi, Security, Cleanliness",None,1
S0626,D053,2.8,2.2,2.6,"Wi-Fi, Cleanliness, Amenities",Landlord Behavior,0
S0626,D049,2.9,2.0,2.5,"Amenities, Noise, Location",Communication difficulties,0
S0626,D021,4.2,3.5,3.9,None,None,1
S0626,D045,2.2,1.4,1.9,"Wi-Fi, Cleanliness","Biased, Neglecting complaints",0
S0627,D023,2.0,1.2,1.7,"Security, Location",Landlord Behavior,0
S0627,D062,2.2,2.9,2.5,"Wi-Fi, Security",Dishonest,0
S0628,D025,3.8,3.4,3.6,None,Communication difficulties,1
S0628,D014,4.3,5.0,4.6,None,None,1
S0629,D022,4.1,3.5,3.9,None,None,1
S0629,D047,4.1,3.4,3.8,None,Landlord Behavior,1
S0630,D070,5.0,5.0,5.0,None,None,1
S0630,D045,4.2,3.4,3.9,None,Communication difficulties,1
S0630,D011,3.4,2.8,3.2,"Cleanliness, Wi-Fi, Location",Communication difficulties,0
S0630,D043,3.5,3.3,3.4,None,Dishonest,0
S0630,D026,2.7,3.2,2.9,"Noise, Amenities","Communication difficulties, Dishonest",0
S0630,D018,3.1,2.5,2.9,"Noise, Security","Biased, Landlord Behavior",0
S0630,D033,3.5,3.7,3.6,None,None,1
S0630,D056,3.7,3.1,3.5,None,Landlord Behavior,1
S0631,D011,3.3,4.2,3.7,Amenities,None,1
S0631,D025,4.5,4.8,4.6,None,None,1
S0631,D005,3.6,4.4,3.9,None,None,1
S0631,D030,2.9,2.5,2.7,"Location, Noise, Wi-Fi","Dishonest, Communication difficulties",0
S0631,D053,2.7,3.2,2.9,"Security, Wi-Fi","Biased, Communication difficulties",0
S0631,D024,4.9,5.0,4.9,None,None,1
S0631,D061,3.0,3.0,3.0,"Wi-Fi, Noise",Neglecting complaints,0
S0632,D046,2.1,1.9,2.0,"Cleanliness, Noise","Communication difficulties, Dishonest",0
S0632,D011,3.5,4.2,3.8,None,None,1
S0633,D003,1.9,1.5,1.7,"Noise, Amenities","Communication difficulties, Dishonest",0
S0633,D010,3.6,3.7,3.6,None,None,1
S0633,D033,2.5,2.9,2.7,"Wi-Fi, Location","Dishonest, Neglecting complaints",0
S0633,D031,4.0,4.8,4.3,None,None,1
S0633,D032,2.2,3.2,2.6,"Location, Wi-Fi","Landlord Behavior, Communication difficulties",0
S0633,D051,3.3,2.6,3.0,"Security, Amenities, Wi-Fi",Neglecting complaints,0
S0633,D062,3.2,2.8,3.0,Security,"Biased, Communication difficulties",0
S0633,D070,2.8,2.7,2.8,"Location, Cleanliness, Amenities",Biased,0
S0634,D017,4.0,3.6,3.8,None,None,1
S0634,D039,3.3,3.6,3.4,"Location, Security, Cleanliness",None,0
S0634,D016,4.8,4.5,4.7,None,None,1
S0634,D022,1.6,2.5,2.0,Cleanliness,"Neglecting complaints, Dishonest",0
S0634,D027,2.7,1.9,2.4,Cleanliness,"Dishonest, Biased",0
S0634,D001,3.5,2.6,3.1,None,Landlord Behavior,0
S0634,D028,4.5,4.0,4.3,None,None,1
S0634,D034,1.8,2.4,2.0,"Security, Cleanliness, Wi-Fi","Communication difficulties, Dishonest",0
S0634,D075,1.5,2.5,1.9,"Amenities, Wi-Fi","Biased, Neglecting complaints",0
S0635,D072,4.4,4.0,4.2,None,None,1
S0635,D041,1.6,1.8,1.7,"Wi-Fi, Amenities, Noise","Biased, Dishonest",0
S0636,D045,2.9,2.8,2.9,"Location, Security, Noise",Dishonest,0
S0636,D023,2.7,2.8,2.7,"Security, Cleanliness, Location",Biased,0
S0636,D035,5.0,4.8,4.9,None,None,1
S0636,D071,2.8,2.7,2.8,"Amenities, Security, Cleanliness","Neglecting complaints, Dishonest",0
S0636,D043,1.7,1.1,1.5,Cleanliness,Biased,0
S0637,D038,3.5,4.1,3.7,None,None,1
S0638,D032,1.9,1.7,1.8,"Wi-Fi, Location, Noise",Landlord Behavior,0
S0638,D005,3.8,3.3,3.6,None,"Dishonest, Biased",1
S0638,D010,3.6,3.4,3.5,None,"Dishonest, Communication difficulties",1
S0638,D075,2.4,1.6,2.1,"Location, Wi-Fi","Landlord Behavior, Neglecting complaints",0
S0638,D022,2.7,3.4,3.0,"Location, Wi-Fi",Landlord Behavior,0
S0638,D029,4.9,5.0,4.9,None,None,1
S0638,D052,2.6,2.4,2.5,"Location, Security",Landlord Behavior,0
S0639,D075,1.9,2.2,2.0,"Cleanliness, Wi-Fi",Neglecting complaints,0
S0639,D059,2.3,3.1,2.6,"Cleanliness, Amenities",Landlord Behavior,0
S0640,D052,4.1,3.6,3.9,None,None,1
S0640,D005,3.1,4.0,3.5,Noise,None,1
S0640,D014,3.2,3.7,3.4,"Noise, Location",None,0
S0640,D012,4.0,3.3,3.7,None,Dishonest,1
S0640,D013,2.8,1.9,2.4,Security,"Neglecting complaints, Landlord Behavior",0
S0640,D008,3.3,4.2,3.7,"Cleanliness, Wi-Fi, Amenities",None,1
S0641,D042,2.0,2.6,2.2,Security,Biased,0
S0642,D006,3.5,2.8,3.2,None,Neglecting complaints,0
S0642,D023,5.0,5.0,5.0,None,None,1
S0643,D018,4.3,3.9,4.1,None,None,1
S0643,D075,4.4,5.0,4.6,None,None,1
S0644,D067,3.5,3.5,3.5,None,None,1
S0644,D075,4.7,3.9,4.4,None,None,1
S0644,D051,2.0,1.3,1.7,"Amenities, Noise, Location, Wi-Fi",Biased,0
S0644,D058,3.4,2.6,3.1,"Wi-Fi, Amenities, Location","Biased, Neglecting complaints",0
S0645,D074,5.0,4.4,4.8,None,None,1
S0645,D045,2.8,2.9,2.8,Cleanliness,"Communication difficulties, Landlord Behavior",0
S0645,D070,3.6,3.4,3.5,None,"Dishonest, Neglecting complaints",1
S0645,D056,4.7,3.9,4.4,None,None,1
S0646,D023,2.6,1.8,2.3,Cleanliness,"Dishonest, Communication difficulties",0
S0646,D018,3.4,3.6,3.5,"Security, Wi-Fi",None,1
S0646,D058,1.9,1.7,1.8,"Noise, Security",Communication difficulties,0
S0646,D014,2.1,2.4,2.2,"Noise, Cleanliness, Location",Communication difficulties,0
S0647,D013,3.7,4.3,3.9,None,None,1
S0647,D024,2.6,2.5,2.6,"Location, Security, Noise","Biased, Neglecting complaints",0
S0647,D020,2.9,2.9,2.9,"Wi-Fi, Cleanliness, Location","Landlord Behavior, Communication difficulties",0
S0647,D001,4.2,3.9,4.1,None,None,1
S0647,D063,2.7,2.5,2.6,"Noise, Location","Dishonest, Neglecting complaints",0
S0647,D010,2.2,2.6,2.4,"Wi-Fi, Amenities","Dishonest, Communication difficulties",0
S0647,D047,3.8,2.9,3.4,None,"Landlord Behavior, Biased",0
S0648,D014,2.8,2.0,2.5,"Noise, Cleanliness, Wi-Fi",Biased,0
S0649,D017,2.9,3.8,3.3,Noise,None,0
S0649,D011,3.3,3.7,3.5,"Cleanliness, Security",None,1
S0649,D027,1.5,1.8,1.6,"Amenities, Location, Wi-Fi",Communication difficulties,0
S0649,D012,3.7,4.3,3.9,None,None,1
S0649,D075,1.2,1.0,1.1,"Cleanliness, Wi-Fi","Biased, Dishonest",0
S0649,D036,2.7,3.1,2.9,Noise,Dishonest,0
S0649,D034,2.3,2.4,2.3,Wi-Fi,Communication difficulties,0
S0649,D038,2.3,1.9,2.1,"Wi-Fi, Location",Communication difficulties,0
S0649,D032,2.9,3.1,3.0,"Cleanliness, Security, Wi-Fi","Landlord Behavior, Neglecting complaints",0
S0650,D040,2.7,2.2,2.5,"Cleanliness, Wi-Fi, Noise",Landlord Behavior,0
S0650,D027,2.4,2.1,2.3,"Noise, Wi-Fi",Communication difficulties,0
S0650,D075,2.3,3.2,2.7,Wi-Fi,Landlord Behavior,0
S0650,D021,4.1,4.0,4.1,None,None,1
S0650,D053,3.6,4.0,3.8,None,None,1
S0650,D007,3.6,4.5,4.0,None,None,1
S0650,D054,2.3,1.4,1.9,"Location, Wi-Fi",Dishonest,0
S0651,D061,3.3,2.4,2.9,"Cleanliness, Location","Communication difficulties, Dishonest",0
S0651,D045,2.6,2.8,2.7,Location,Communication difficulties,0
S0651,D063,3.0,3.1,3.0,"Noise, Wi-Fi",Dishonest,0
S0651,D054,2.4,2.4,2.4,"Location, Wi-Fi, Cleanliness","Dishonest, Communication difficulties",0
S0652,D046,4.3,4.4,4.3,None,None,1
S0652,D055,3.6,2.6,3.2,None,Biased,0
S0652,D057,5.0,5.0,5.0,None,None,1
S0652,D058,3.2,2.4,2.9,"Location, Amenities, Noise",Biased,0
S0652,D041,4.1,3.1,3.7,None,"Neglecting complaints, Communication difficulties",1
S0652,D037,5.0,5.0,5.0,None,None,1
S0652,D034,4.7,4.9,4.8,None,None,1
S0653,D007,4.0,3.0,3.6,None,"Dishonest, Landlord Behavior",1
S0653,D052,5.0,5.0,5.0,None,None,1
S0653,D008,4.2,4.5,4.3,None,None,1
S0653,D030,5.0,4.7,4.9,None,None,1
S0653,D013,4.3,4.5,4.4,None,None,1
S0653,D054,4.0,3.0,3.6,None,Landlord Behavior,1
S0654,D033,1.8,1.7,1.8,Amenities,"Communication difficulties, Biased",0
S0654,D044,4.7,3.9,4.4,None,None,1
S0654,D042,1.7,1.6,1.7,Wi-Fi,"Neglecting complaints, Landlord Behavior",0
S0654,D071,3.3,4.1,3.6,Wi-Fi,None,1
S0654,D067,3.7,4.0,3.8,None,None,1
S0654,D018,4.3,3.7,4.1,None,None,1
S0654,D056,4.5,4.7,4.6,None,None,1
S0655,D067,3.1,3.8,3.4,"Noise, Security",None,0
S0655,D044,3.0,3.7,3.3,Noise,None,0
S0655,D065,5.0,5.0,5.0,None,None,1
S0655,D023,4.0,4.4,4.2,None,None,1
S0656,D053,2.6,3.4,2.9,Wi-Fi,"Neglecting complaints, Landlord Behavior",0
S0656,D047,3.9,3.4,3.7,None,"Dishonest, Communication difficulties",1
S0657,D043,2.4,2.1,2.3,"Location, Cleanliness","Neglecting complaints, Communication difficulties",0
S0657,D067,2.6,2.2,2.4,"Cleanliness, Amenities, Wi-Fi","Neglecting complaints, Biased",0
S0659,D003,4.0,3.7,3.9,None,None,1
S0659,D050,2.8,3.8,3.2,Wi-Fi,None,0
S0659,D032,3.8,4.0,3.9,None,None,1
S0659,D009,2.8,3.0,2.9,"Wi-Fi, Security",Communication difficulties,0
S0660,D033,2.0,2.6,2.2,"Amenities, Wi-Fi, Cleanliness","Landlord Behavior, Dishonest",0
S0660,D036,4.3,4.1,4.2,None,None,1
S0660,D068,4.6,5.0,4.8,None,None,1
S0660,D031,3.5,3.4,3.5,None,Biased,1
S0660,D011,3.2,2.5,2.9,Wi-Fi,Communication difficulties,0
S0660,D024,3.4,3.3,3.4,Cleanliness,"Dishonest, Neglecting complaints",0
S0660,D046,4.6,4.4,4.5,None,None,1
S0660,D030,1.7,2.4,2.0,Amenities,Dishonest,0
S0660,D021,4.5,5.0,4.7,None,None,1
S0661,D024,3.4,2.9,3.2,Location,Communication difficulties,0
S0661,D005,3.2,4.1,3.6,"Cleanliness, Wi-Fi",None,1
S0661,D015,1.9,1.7,1.8,"Location, Cleanliness, Security",Dishonest,0
S0661,D004,3.9,4.1,4.0,None,None,1
S0661,D063,4.4,4.4,4.4,None,None,1
S0662,D022,1.6,1.0,1.4,Wi-Fi,"Biased, Landlord Behavior",0
S0662,D017,4.1,3.5,3.9,None,None,1
S0662,D032,1.8,2.2,2.0,"Noise, Amenities, Cleanliness, Wi-Fi","Communication difficulties, Neglecting complaints",0
S0662,D006,2.3,2.2,2.3,"Wi-Fi, Security, Cleanliness","Communication difficulties, Dishonest",0
S0662,D028,1.6,1.1,1.4,"Security, Amenities","Neglecting complaints, Landlord Behavior",0
S0662,D023,2.6,2.4,2.5,"Security, Noise",Biased,0
S0662,D040,1.5,2.0,1.7,"Noise, Security, Wi-Fi",Landlord Behavior,0
S0662,D049,2.2,3.1,2.6,"Amenities, Security","Landlord Behavior, Communication difficulties",0
S0663,D030,2.2,2.5,2.3,"Cleanliness, Wi-Fi",Neglecting complaints,0
S0664,D023,4.1,4.7,4.3,None,None,1
S0664,D075,3.3,3.3,3.3,"Amenities, Wi-Fi",Neglecting complaints,0
S0664,D031,3.6,2.9,3.3,None,Landlord Behavior,0
S0665,D025,4.6,4.7,4.6,None,None,1
S0665,D005,4.2,3.2,3.8,None,"Biased, Dishonest",1
S0666,D016,4.1,3.4,3.8,None,"Landlord Behavior, Communication difficulties",1
S0666,D038,3.9,3.0,3.5,None,Biased,1
S0666,D047,3.7,3.7,3.7,None,None,1
S0666,D068,3.2,3.2,3.2,"Wi-Fi, Amenities",Landlord Behavior,0
S0667,D033,2.8,3.0,2.9,Cleanliness,Landlord Behavior,0
S0667,D070,5.0,4.5,4.8,None,None,1
S0667,D036,3.9,4.4,4.1,None,None,1
S0667,D071,3.3,3.8,3.5,"Security, Wi-Fi, Location",None,1
S0668,D061,4.5,3.9,4.3,None,None,1
S0668,D007,3.0,2.7,2.9,"Security, Location, Amenities, Wi-Fi","Neglecting complaints, Dishonest",0
S0668,D052,4.2,4.2,4.2,None,None,1
S0668,D039,2.9,3.3,3.1,"Amenities, Wi-Fi",Biased,0
S0668,D017,4.6,4.7,4.6,None,None,1
S0668,D031,4.4,4.1,4.3,None,None,1
S0668,D025,3.7,3.7,3.7,None,None,1
S0668,D038,3.3,2.5,3.0,"Security, Cleanliness","Communication difficulties, Dishonest",0
S0668,D011,3.2,3.0,3.1,Amenities,"Dishonest, Communication difficulties",0
S0668,D046,3.4,2.7,3.1,Noise,"Communication difficulties, Dishonest",0
S0669,D064,4.3,4.3,4.3,None,None,1
S0669,D049,3.5,3.8,3.6,None,None,1
S0669,D035,3.0,3.5,3.2,"Amenities, Security, Noise",None,0
S0669,D031,4.0,4.0,4.0,None,None,1
S0669,D045,4.3,3.6,4.0,None,None,1
S0669,D037,4.2,4.8,4.4,None,None,1
S0669,D067,3.1,2.8,3.0,Cleanliness,"Biased, Dishonest",0
S0669,D062,3.4,4.3,3.8,"Wi-Fi, Location, Amenities",None,1
S0669,D014,3.4,3.5,3.4,"Cleanliness, Wi-Fi",None,0
S0669,D036,3.3,2.4,2.9,"Wi-Fi, Amenities","Biased, Dishonest",0
S0669,D072,4.3,3.8,4.1,None,None,1
S0670,D023,4.4,4.6,4.5,None,None,1
S0670,D069,2.5,1.9,2.3,"Noise, Wi-Fi, Cleanliness",Neglecting complaints,0
S0670,D050,2.8,2.7,2.8,"Noise, Cleanliness, Wi-Fi",Dishonest,0
S0670,D032,3.4,3.4,3.4,"Security, Cleanliness, Noise, Wi-Fi","Biased, Neglecting complaints",0
S0670,D065,5.0,4.3,4.7,None,None,1
S0671,D034,2.4,2.0,2.2,"Cleanliness, Amenities, Security",Dishonest,0
S0671,D035,4.7,4.8,4.7,None,None,1
S0671,D066,2.4,2.3,2.4,"Wi-Fi, Security, Location","Dishonest, Landlord Behavior",0
S0672,D020,2.6,2.1,2.4,Security,"Biased, Neglecting complaints",0
S0672,D047,4.5,4.4,4.5,None,None,1
S0672,D028,2.3,2.1,2.2,Security,Neglecting complaints,0
S0672,D017,2.3,1.3,1.9,Wi-Fi,Landlord Behavior,0
S0672,D052,2.9,3.6,3.2,"Security, Location, Noise",None,0
S0672,D039,3.2,2.7,3.0,"Noise, Location, Wi-Fi",Dishonest,0
S0673,D012,4.3,5.0,4.6,None,None,1
S0673,D014,4.4,4.2,4.3,None,None,1
S0673,D063,5.0,5.0,5.0,None,None,1
S0673,D004,5.0,5.0,5.0,None,None,1
S0673,D029,4.5,4.5,4.5,None,None,1
S0673,D075,4.6,3.8,4.3,None,None,1
S0673,D016,3.7,2.7,3.3,None,"Communication difficulties, Neglecting complaints",0
S0673,D020,4.6,5.0,4.8,None,None,1
S0673,D005,4.1,3.1,3.7,None,"Biased, Communication difficulties",1
S0674,D010,4.4,3.5,4.0,None,None,1
S0674,D049,4.2,3.5,3.9,None,None,1
S0674,D047,3.9,4.4,4.1,None,None,1
S0674,D060,4.2,4.3,4.2,None,None,1
S0674,D075,1.7,1.0,1.4,"Cleanliness, Security, Location, Wi-Fi","Communication difficulties, Biased",0
S0674,D016,3.4,3.1,3.3,"Security, Cleanliness, Location, Wi-Fi",Neglecting complaints,0
S0675,D014,2.4,2.7,2.5,"Security, Cleanliness, Noise","Landlord Behavior, Neglecting complaints",0
S0675,D038,4.8,4.3,4.6,None,None,1
S0675,D018,3.8,3.6,3.7,None,None,1
S0675,D011,4.6,4.3,4.5,None,None,1
S0675,D003,2.4,3.1,2.7,Location,Communication difficulties,0
S0675,D056,2.2,1.6,2.0,"Amenities, Noise","Neglecting complaints, Landlord Behavior",0
S0675,D048,2.1,2.3,2.2,Cleanliness,"Neglecting complaints, Communication difficulties",0
S0675,D073,1.9,1.8,1.9,"Amenities, Location","Landlord Behavior, Neglecting complaints",0
S0675,D031,5.0,5.0,5.0,None,None,1
S0675,D037,2.1,2.0,2.1,"Cleanliness, Amenities, Wi-Fi","Landlord Behavior, Biased",0
S0676,D043,1.6,1.6,1.6,"Amenities, Location","Landlord Behavior, Neglecting complaints",0
S0677,D011,3.1,3.8,3.4,"Amenities, Noise",None,0
S0677,D049,3.3,3.7,3.5,Security,None,1
S0677,D027,1.7,1.5,1.6,"Cleanliness, Noise, Wi-Fi",Communication difficulties,0
S0677,D068,3.7,3.8,3.7,None,None,1
S0677,D046,2.9,2.4,2.7,"Location, Cleanliness, Noise","Communication difficulties, Biased",0
S0677,D061,3.4,3.5,3.4,Noise,None,0
S0678,D055,3.9,4.1,4.0,None,None,1
S0678,D038,3.9,4.4,4.1,None,None,1
S0678,D010,2.9,2.2,2.6,"Security, Wi-Fi",Biased,0
S0678,D050,4.1,4.5,4.3,None,None,1
S0679,D019,3.9,3.0,3.5,None,"Neglecting complaints, Communication difficulties",1
S0679,D055,3.8,3.7,3.8,None,None,1
S0679,D014,3.0,3.7,3.3,Wi-Fi,None,0
S0679,D035,3.3,3.9,3.5,"Wi-Fi, Security",None,1
S0680,D010,3.7,4.2,3.9,None,None,1
S0680,D038,3.7,3.8,3.7,None,None,1
S0680,D014,4.5,4.0,4.3,None,None,1
S0680,D037,4.8,4.5,4.7,None,None,1
S0681,D023,3.2,2.5,2.9,Location,"Communication difficulties, Biased",0
S0681,D068,3.8,3.3,3.6,None,"Dishonest, Landlord Behavior",1
S0681,D040,2.4,2.5,2.4,"Wi-Fi, Cleanliness","Dishonest, Neglecting complaints",0
S0681,D049,4.7,5.0,4.8,None,None,1
S0681,D024,2.2,3.0,2.5,Cleanliness,"Dishonest, Communication difficulties",0
S0681,D001,4.2,4.7,4.4,None,None,1
S0681,D028,4.2,5.0,4.5,None,None,1
S0681,D021,4.3,4.9,4.5,None,None,1
S0681,D054,1.8,1.7,1.8,Wi-Fi,Landlord Behavior,0
S0681,D030,2.5,2.9,2.7,"Wi-Fi, Security","Communication difficulties, Biased",0
S0682,D019,3.6,4.5,4.0,None,None,1
S0682,D058,3.6,3.9,3.7,None,None,1
S0682,D073,3.1,3.5,3.3,"Amenities, Cleanliness",None,0
S0682,D067,5.0,5.0,5.0,None,None,1
S0683,D013,3.7,3.6,3.7,None,None,1
S0683,D063,1.7,1.9,1.8,"Amenities, Cleanliness, Security","Neglecting complaints, Biased",0
S0683,D017,3.7,3.5,3.6,None,None,1
S0683,D020,2.4,2.2,2.3,Location,"Neglecting complaints, Dishonest",0
S0683,D004,1.8,2.4,2.0,Cleanliness,"Dishonest, Neglecting complaints",0
S0683,D022,2.1,2.8,2.4,Security,"Communication difficulties, Dishonest",0
S0683,D036,3.8,4.0,3.9,None,None,1
S0683,D034,2.6,2.0,2.4,Location,Communication difficulties,0
S0683,D068,3.2,3.4,3.3,Amenities,Communication difficulties,0
S0683,D032,1.9,1.9,1.9,Amenities,Landlord Behavior,0
S0683,D061,3.3,3.9,3.5,"Cleanliness, Security, Noise",None,1
S0684,D007,3.6,2.8,3.3,None,Biased,0
S0685,D033,3.5,2.8,3.2,None,Landlord Behavior,0
S0685,D022,4.4,3.7,4.1,None,None,1
S0685,D005,3.2,3.3,3.2,Security,"Biased, Communication difficulties",0
S0685,D039,2.5,3.2,2.8,Wi-Fi,"Communication difficulties, Dishonest",0
S0685,D046,3.7,4.5,4.0,None,None,1
S0685,D013,4.1,3.3,3.8,None,"Biased, Landlord Behavior",1
S0685,D030,5.0,4.8,4.9,None,None,1
S0686,D058,3.8,3.6,3.7,None,None,1
S0686,D049,4.1,4.8,4.4,None,None,1
S0686,D026,3.7,3.2,3.5,None,Landlord Behavior,1
S0686,D066,2.4,1.6,2.1,"Security, Wi-Fi","Biased, Communication difficulties",0
S0686,D019,2.6,2.6,2.6,"Amenities, Location","Communication difficulties, Dishonest",0
S0686,D059,3.1,3.1,3.1,Noise,Landlord Behavior,0
S0686,D011,4.1,4.5,4.3,None,None,1
S0686,D043,2.4,2.7,2.5,Location,"Landlord Behavior, Neglecting complaints",0
S0686,D003,2.0,2.5,2.2,Noise,Neglecting complaints,0
S0687,D013,4.1,3.8,4.0,None,None,1
S0687,D015,1.7,1.0,1.4,Amenities,Landlord Behavior,0
S0687,D060,4.4,4.8,4.6,None,None,1
S0688,D013,4.3,3.9,4.1,None,None,1
S0688,D028,1.9,2.2,2.0,Amenities,Landlord Behavior,0
S0688,D031,4.4,3.5,4.0,None,None,1
S0689,D001,4.1,3.2,3.7,None,Landlord Behavior,1
S0689,D033,2.5,2.5,2.5,"Cleanliness, Noise, Security",Neglecting complaints,0
S0689,D008,1.3,2.2,1.7,"Security, Noise, Wi-Fi",Communication difficulties,0
S0689,D063,3.4,4.3,3.8,Location,None,1
S0689,D028,4.0,4.2,4.1,None,None,1
S0689,D006,4.3,5.0,4.6,None,None,1
S0689,D061,4.2,4.5,4.3,None,None,1
S0689,D017,4.3,3.5,4.0,None,None,1
S0689,D031,5.0,4.8,4.9,None,None,1
S0690,D049,5.0,4.0,4.6,None,None,1
S0690,D009,4.3,3.5,4.0,None,None,1
S0691,D032,3.4,3.3,3.4,"Noise, Wi-Fi","Biased, Communication difficulties",0
S0691,D047,3.9,4.6,4.2,None,None,1
S0691,D033,4.4,5.0,4.6,None,None,1
S0691,D028,3.3,4.3,3.7,Cleanliness,None,1
S0692,D018,4.4,5.0,4.6,None,None,1
S0692,D064,2.4,2.9,2.6,"Location, Wi-Fi","Biased, Dishonest",0
S0692,D019,4.9,5.0,4.9,None,None,1
S0693,D018,4.7,3.9,4.4,None,None,1
S0693,D035,3.9,3.1,3.6,None,"Dishonest, Biased",1
S0693,D044,3.9,3.8,3.9,None,None,1
S0693,D036,4.1,4.8,4.4,None,None,1
S0694,D055,3.3,3.8,3.5,"Amenities, Security",None,1
S0694,D057,5.0,5.0,5.0,None,None,1
S0694,D058,4.2,4.2,4.2,None,None,1
S0694,D066,3.4,2.7,3.1,"Location, Wi-Fi, Amenities",Biased,0
S0694,D002,5.0,5.0,5.0,None,None,1
S0694,D071,3.8,2.8,3.4,None,"Dishonest, Biased",0
S0694,D011,3.8,3.1,3.5,None,Dishonest,1
S0694,D010,3.1,3.0,3.1,"Security, Location, Cleanliness",Biased,0
S0695,D054,3.5,4.4,3.9,None,None,1
S0695,D010,3.7,3.3,3.5,None,Neglecting complaints,1
S0695,D028,3.8,4.0,3.9,None,None,1
S0695,D047,3.8,3.9,3.8,None,None,1
S0695,D052,4.5,4.4,4.5,None,None,1
S0696,D014,4.1,4.7,4.3,None,None,1
S0696,D018,4.3,3.5,4.0,None,None,1
S0696,D031,4.2,4.4,4.3,None,None,1
S0696,D034,2.0,1.3,1.7,"Location, Amenities","Communication difficulties, Landlord Behavior",0
S0696,D074,5.0,4.4,4.8,None,None,1
S0696,D023,4.9,5.0,4.9,None,None,1
S0696,D075,2.2,1.8,2.0,"Security, Wi-Fi","Landlord Behavior, Biased",0
S0697,D044,3.2,3.8,3.4,"Amenities, Location",None,0
S0697,D069,4.3,4.4,4.3,None,None,1
S0697,D021,5.0,4.3,4.7,None,None,1
S0698,D063,4.6,4.3,4.5,None,None,1
S0698,D046,3.8,3.9,3.8,None,None,1
S0698,D075,1.4,1.0,1.2,"Location, Amenities, Wi-Fi",Landlord Behavior,0
S0698,D032,2.0,1.7,1.9,"Cleanliness, Wi-Fi",Communication difficulties,0
S0699,D036,3.7,4.0,3.8,None,None,1
